Customer Name,Date,Orders
SKYMARK SCUNTHORPE,2021-09-20 00:00:00,0
SMURFIT,2021-09-20 00:00:00,0
ST. JOHN PACKAGING UK LTD.,2021-09-20 00:00:00,6
STARBUCKS COFFEE CO,2021-09-20 00:00:00,3
STEMPHER BV,2021-09-20 00:00:00,0
STI CORRUGATED GMBH,2021-09-20 00:00:00,0
SWANSEA UNIVERSITY,2021-09-20 00:00:00,0
SYNPAC LIMITED,2021-09-20 00:00:00,0
TAKEDA EU,2021-09-20 00:00:00,57
TAKEDA PHARMACEUTICALS USA INC,2021-09-20 00:00:00,0
TETRA PAK,2021-09-20 00:00:00,104
THE WELSH SAUSAGE CO,2021-09-20 00:00:00,0
TRANSCONTINENTAL INC.,2021-09-20 00:00:00,0
ULTIMATE PACKAGING LTD,2021-09-20 00:00:00,0
UNILEVER,2021-09-20 00:00:00,56
VENTURE LIFE HEALTHCARE LTD,2021-09-20 00:00:00,0
WAITROSE LIMITED,2021-09-20 00:00:00,15
WELL,2021-09-20 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2021-09-20 00:00:00,56
2 SISTERS FOOD GROUP,2021-09-13 00:00:00,0
3M,2021-09-13 00:00:00,19
AIMIA FOODS LTD,2021-09-13 00:00:00,3
ALLIED BAKERIES,2021-09-13 00:00:00,4
AMCOR,2021-09-13 00:00:00,106
AMERICAN FUJI SEAL,2021-09-13 00:00:00,0
AR Packaging Berlin GmbH,2021-09-13 00:00:00,0
ARROW FILM CONVERTORS LTD,2021-09-13 00:00:00,0
ASTRA ZENECA,2021-09-13 00:00:00,68
ATTINDAS,2021-09-13 00:00:00,0
BAK AMBALAJ TR,2021-09-13 00:00:00,0
BEDFORD GRAPHICS,2021-09-13 00:00:00,0
BEIERSDORF INCORPORATED,2021-09-13 00:00:00,0
BEMIS ELSHAM LTD,2021-09-13 00:00:00,0
BISCHOF & KLEIN,2021-09-13 00:00:00,0
Bonsai Ventures Hong Kong Limited,2021-09-13 00:00:00,0
BORAN MOPACK,2021-09-13 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2021-09-13 00:00:00,0
BRASSERIES KRONENBOURG,2021-09-13 00:00:00,0
BRAYFORD PLASTICS LTD,2021-09-13 00:00:00,0
BRITISH POLYTHENE IND PLC,2021-09-13 00:00:00,10
CARAMBAR & CO SAS,2021-09-13 00:00:00,4
COCA COLA,2021-09-13 00:00:00,88
CRP PRINT & PACKAGING LTD,2021-09-13 00:00:00,1
D&M PACKAGING,2021-09-13 00:00:00,0
DANONE,2021-09-13 00:00:00,0
DELLO DETTMER VERPACKUNGEN,2021-09-13 00:00:00,0
DGPack S.R.O.,2021-09-13 00:00:00,0
DS SMITH,2021-09-13 00:00:00,0
ELIF GLOBAL SAE,2021-09-13 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2021-09-13 00:00:00,1
EMERGENT,2021-09-13 00:00:00,0
EMSUR SAYMOPACK,2021-09-13 00:00:00,0
EUROFLEX,2021-09-13 00:00:00,0
EUROSTAMPA,2021-09-13 00:00:00,0
EVERGREEN,2021-09-13 00:00:00,27
EVERRIS LIMITED,2021-09-13 00:00:00,0
EYEVANCE PHARMACEUTICALS,2021-09-13 00:00:00,2
FLEXOPLAST,2021-09-13 00:00:00,0
FOUR04 PACKAGING LTD,2021-09-13 00:00:00,0
FOX`S BISCUITS,2021-09-13 00:00:00,0
FRIGEMO,2021-09-13 00:00:00,0
Froneri,2021-09-13 00:00:00,0
GRAPHIC PACKAGING,2021-09-13 00:00:00,0
GREEN ISLE FOODS,2021-09-13 00:00:00,0
HALEON,2021-09-13 00:00:00,146
HEWLETT PACKARD,2021-09-13 00:00:00,27
HOVIS LTD,2021-09-13 00:00:00,1
HUHTAMAKI,2021-09-13 00:00:00,0
INTERFLEX GROUP INC,2021-09-13 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2021-09-13 00:00:00,0
JDE,2021-09-13 00:00:00,11
KELLOGG COMPANY,2021-09-13 00:00:00,32
KERRY INC,2021-09-13 00:00:00,5
KIBAR GROUP,2021-09-13 00:00:00,0
KOMPASS PAKISTAN (PVT.) LTD,2021-09-13 00:00:00,0
LACTALIS,2021-09-13 00:00:00,0
LOREAL,2021-09-13 00:00:00,0
LVMH,2021-09-13 00:00:00,0
MACKLE PET FOODS,2021-09-13 00:00:00,0
"MARS, INC.",2021-09-13 00:00:00,145
MCCAIN FOODS,2021-09-13 00:00:00,26
MERCADONA,2021-09-13 00:00:00,0
MILLER/COORS,2021-09-13 00:00:00,3
MONDELEZ,2021-09-13 00:00:00,98
MONDI PACKAGING,2021-09-13 00:00:00,0
NATIONAL PKG CORPORATION LTD,2021-09-13 00:00:00,3
NESTLE,2021-09-13 00:00:00,56
Nordvalls Etikett AB,2021-09-13 00:00:00,0
OBEIKAN FLEXIBLE PACKAGING,2021-09-13 00:00:00,0
ORKLA,2021-09-13 00:00:00,51
Parsley Box,2021-09-13 00:00:00,0
PEPSICO,2021-09-13 00:00:00,5
PHILIPS,2021-09-13 00:00:00,20
PILGRIMS PRIDE CORP,2021-09-13 00:00:00,3
POKON NATURADO B.V.,2021-09-13 00:00:00,0
PROCTER & GAMBLE,2021-09-13 00:00:00,306
RECKITT BENCKISER IN,2021-09-13 00:00:00,120
RÉMY COINTREAU,2021-09-13 00:00:00,0
ROBERTS MART & CO LTD,2021-09-13 00:00:00,2
ROYAL CANIN,2021-09-13 00:00:00,0
SAICA PACK,2021-09-13 00:00:00,20
SCA HEALTHCARE,2021-09-13 00:00:00,1
SENOBLE,2021-09-13 00:00:00,0
SIGNIFY,2021-09-13 00:00:00,114
SIVA PLASTICS,2021-09-13 00:00:00,0
SKYMARK SCUNTHORPE,2021-09-13 00:00:00,0
SMURFIT,2021-09-13 00:00:00,2
ST. JOHN PACKAGING UK LTD.,2021-09-13 00:00:00,2
STARBUCKS COFFEE CO,2021-09-13 00:00:00,7
STEMPHER BV,2021-09-13 00:00:00,0
STI CORRUGATED GMBH,2021-09-13 00:00:00,0
SWANSEA UNIVERSITY,2021-09-13 00:00:00,0
SYNPAC LIMITED,2021-09-13 00:00:00,0
TAKEDA EU,2021-09-13 00:00:00,72
TAKEDA PHARMACEUTICALS USA INC,2021-09-13 00:00:00,0
TETRA PAK,2021-09-13 00:00:00,104
THE WELSH SAUSAGE CO,2021-09-13 00:00:00,0
TRANSCONTINENTAL INC.,2021-09-13 00:00:00,0
ULTIMATE PACKAGING LTD,2021-09-13 00:00:00,0
UNILEVER,2021-09-13 00:00:00,48
VENTURE LIFE HEALTHCARE LTD,2021-09-13 00:00:00,0
WAITROSE LIMITED,2021-09-13 00:00:00,35
WELL,2021-09-13 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2021-09-13 00:00:00,81
2 SISTERS FOOD GROUP,2021-09-06 00:00:00,5
3M,2021-09-06 00:00:00,1
AIMIA FOODS LTD,2021-09-06 00:00:00,0
ALLIED BAKERIES,2021-09-06 00:00:00,1
AMCOR,2021-09-06 00:00:00,83
AMERICAN FUJI SEAL,2021-09-06 00:00:00,0
AR Packaging Berlin GmbH,2021-09-06 00:00:00,0
ARROW FILM CONVERTORS LTD,2021-09-06 00:00:00,0
ASTRA ZENECA,2021-09-06 00:00:00,71
ATTINDAS,2021-09-06 00:00:00,0
BAK AMBALAJ TR,2021-09-06 00:00:00,0
BEDFORD GRAPHICS,2021-09-06 00:00:00,0
BEIERSDORF INCORPORATED,2021-09-06 00:00:00,0
BEMIS ELSHAM LTD,2021-09-06 00:00:00,1
BISCHOF & KLEIN,2021-09-06 00:00:00,0
Bonsai Ventures Hong Kong Limited,2021-09-06 00:00:00,0
BORAN MOPACK,2021-09-06 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2021-09-06 00:00:00,2
BRASSERIES KRONENBOURG,2021-09-06 00:00:00,0
BRAYFORD PLASTICS LTD,2021-09-06 00:00:00,0
BRITISH POLYTHENE IND PLC,2021-09-06 00:00:00,7
CARAMBAR & CO SAS,2021-09-06 00:00:00,4
COCA COLA,2021-09-06 00:00:00,87
CRP PRINT & PACKAGING LTD,2021-09-06 00:00:00,0
D&M PACKAGING,2021-09-06 00:00:00,0
DANONE,2021-09-06 00:00:00,0
DELLO DETTMER VERPACKUNGEN,2021-09-06 00:00:00,0
DGPack S.R.O.,2021-09-06 00:00:00,0
DS SMITH,2021-09-06 00:00:00,0
ELIF GLOBAL SAE,2021-09-06 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2021-09-06 00:00:00,0
EMERGENT,2021-09-06 00:00:00,4
EMSUR SAYMOPACK,2021-09-06 00:00:00,0
EUROFLEX,2021-09-06 00:00:00,0
EUROSTAMPA,2021-09-06 00:00:00,0
EVERGREEN,2021-09-06 00:00:00,26
EVERRIS LIMITED,2021-09-06 00:00:00,0
EYEVANCE PHARMACEUTICALS,2021-09-06 00:00:00,0
FLEXOPLAST,2021-09-06 00:00:00,0
FOUR04 PACKAGING LTD,2021-09-06 00:00:00,0
FOX`S BISCUITS,2021-09-06 00:00:00,0
FRIGEMO,2021-09-06 00:00:00,0
Froneri,2021-09-06 00:00:00,0
GRAPHIC PACKAGING,2021-09-06 00:00:00,0
GREEN ISLE FOODS,2021-09-06 00:00:00,0
HALEON,2021-09-06 00:00:00,167
HEWLETT PACKARD,2021-09-06 00:00:00,8
HOVIS LTD,2021-09-06 00:00:00,5
HUHTAMAKI,2021-09-06 00:00:00,0
INTERFLEX GROUP INC,2021-09-06 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2021-09-06 00:00:00,0
JDE,2021-09-06 00:00:00,7
KELLOGG COMPANY,2021-09-06 00:00:00,29
KERRY INC,2021-09-06 00:00:00,11
KIBAR GROUP,2021-09-06 00:00:00,0
KOMPASS PAKISTAN (PVT.) LTD,2021-09-06 00:00:00,0
LACTALIS,2021-09-06 00:00:00,0
LOREAL,2021-09-06 00:00:00,0
LVMH,2021-09-06 00:00:00,0
MACKLE PET FOODS,2021-09-06 00:00:00,0
"MARS, INC.",2021-09-06 00:00:00,230
MCCAIN FOODS,2021-09-06 00:00:00,7
MERCADONA,2021-09-06 00:00:00,1
MILLER/COORS,2021-09-06 00:00:00,5
MONDELEZ,2021-09-06 00:00:00,136
MONDI PACKAGING,2021-09-06 00:00:00,0
NATIONAL PKG CORPORATION LTD,2021-09-06 00:00:00,3
NESTLE,2021-09-06 00:00:00,9
Nordvalls Etikett AB,2021-09-06 00:00:00,0
OBEIKAN FLEXIBLE PACKAGING,2021-09-06 00:00:00,0
ORKLA,2021-09-06 00:00:00,40
Parsley Box,2021-09-06 00:00:00,0
PEPSICO,2021-09-06 00:00:00,0
PHILIPS,2021-09-06 00:00:00,39
PILGRIMS PRIDE CORP,2021-09-06 00:00:00,0
POKON NATURADO B.V.,2021-09-06 00:00:00,0
PROCTER & GAMBLE,2021-09-06 00:00:00,150
RECKITT BENCKISER IN,2021-09-06 00:00:00,47
RÉMY COINTREAU,2021-09-06 00:00:00,0
ROBERTS MART & CO LTD,2021-09-06 00:00:00,0
ROYAL CANIN,2021-09-06 00:00:00,0
SAICA PACK,2021-09-06 00:00:00,20
SCA HEALTHCARE,2021-09-06 00:00:00,2
SENOBLE,2021-09-06 00:00:00,0
SIGNIFY,2021-09-06 00:00:00,57
SIVA PLASTICS,2021-09-06 00:00:00,0
SKYMARK SCUNTHORPE,2021-09-06 00:00:00,0
SMURFIT,2021-09-06 00:00:00,1
ST. JOHN PACKAGING UK LTD.,2021-09-06 00:00:00,2
STARBUCKS COFFEE CO,2021-09-06 00:00:00,0
STEMPHER BV,2021-09-06 00:00:00,0
STI CORRUGATED GMBH,2021-09-06 00:00:00,0
SWANSEA UNIVERSITY,2021-09-06 00:00:00,0
SYNPAC LIMITED,2021-09-06 00:00:00,0
TAKEDA EU,2021-09-06 00:00:00,25
TAKEDA PHARMACEUTICALS USA INC,2021-09-06 00:00:00,0
TETRA PAK,2021-09-06 00:00:00,73
THE WELSH SAUSAGE CO,2021-09-06 00:00:00,0
TRANSCONTINENTAL INC.,2021-09-06 00:00:00,0
ULTIMATE PACKAGING LTD,2021-09-06 00:00:00,0
UNILEVER,2021-09-06 00:00:00,74
VENTURE LIFE HEALTHCARE LTD,2021-09-06 00:00:00,0
WAITROSE LIMITED,2021-09-06 00:00:00,9
WELL,2021-09-06 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2021-09-06 00:00:00,60
2 SISTERS FOOD GROUP,2021-08-30 00:00:00,1
3M,2021-08-30 00:00:00,8
AIMIA FOODS LTD,2021-08-30 00:00:00,0
ALLIED BAKERIES,2021-08-30 00:00:00,0
AMCOR,2021-08-30 00:00:00,117
AMERICAN FUJI SEAL,2021-08-30 00:00:00,0
AR Packaging Berlin GmbH,2021-08-30 00:00:00,0
ARROW FILM CONVERTORS LTD,2021-08-30 00:00:00,0
ASTRA ZENECA,2021-08-30 00:00:00,53
ATTINDAS,2021-08-30 00:00:00,0
BAK AMBALAJ TR,2021-08-30 00:00:00,0
BEDFORD GRAPHICS,2021-08-30 00:00:00,0
BEIERSDORF INCORPORATED,2021-08-30 00:00:00,0
BEMIS ELSHAM LTD,2021-08-30 00:00:00,0
BISCHOF & KLEIN,2021-08-30 00:00:00,0
Bonsai Ventures Hong Kong Limited,2021-08-30 00:00:00,0
BORAN MOPACK,2021-08-30 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2021-08-30 00:00:00,0
BRASSERIES KRONENBOURG,2021-08-30 00:00:00,0
BRAYFORD PLASTICS LTD,2021-08-30 00:00:00,0
BRITISH POLYTHENE IND PLC,2021-08-30 00:00:00,4
CARAMBAR & CO SAS,2021-08-30 00:00:00,14
COCA COLA,2021-08-30 00:00:00,55
CRP PRINT & PACKAGING LTD,2021-08-30 00:00:00,0
D&M PACKAGING,2021-08-30 00:00:00,0
DANONE,2021-08-30 00:00:00,0
DELLO DETTMER VERPACKUNGEN,2021-08-30 00:00:00,0
DGPack S.R.O.,2021-08-30 00:00:00,0
DS SMITH,2021-08-30 00:00:00,0
ELIF GLOBAL SAE,2021-08-30 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2021-08-30 00:00:00,0
EMERGENT,2021-08-30 00:00:00,0
EMSUR SAYMOPACK,2021-08-30 00:00:00,0
EUROFLEX,2021-08-30 00:00:00,0
EUROSTAMPA,2021-08-30 00:00:00,0
EVERGREEN,2021-08-30 00:00:00,28
EVERRIS LIMITED,2021-08-30 00:00:00,0
EYEVANCE PHARMACEUTICALS,2021-08-30 00:00:00,0
FLEXOPLAST,2021-08-30 00:00:00,0
FOUR04 PACKAGING LTD,2021-08-30 00:00:00,0
FOX`S BISCUITS,2021-08-30 00:00:00,0
FRIGEMO,2021-08-30 00:00:00,0
Froneri,2021-08-30 00:00:00,0
GRAPHIC PACKAGING,2021-08-30 00:00:00,0
GREEN ISLE FOODS,2021-08-30 00:00:00,0
HALEON,2021-08-30 00:00:00,129
HEWLETT PACKARD,2021-08-30 00:00:00,78
HOVIS LTD,2021-08-30 00:00:00,2
HUHTAMAKI,2021-08-30 00:00:00,0
INTERFLEX GROUP INC,2021-08-30 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2021-08-30 00:00:00,1
JDE,2021-08-30 00:00:00,29
KELLOGG COMPANY,2021-08-30 00:00:00,42
KERRY INC,2021-08-30 00:00:00,25
KIBAR GROUP,2021-08-30 00:00:00,0
KOMPASS PAKISTAN (PVT.) LTD,2021-08-30 00:00:00,0
LACTALIS,2021-08-30 00:00:00,0
LOREAL,2021-08-30 00:00:00,0
LVMH,2021-08-30 00:00:00,0
MACKLE PET FOODS,2021-08-30 00:00:00,0
"MARS, INC.",2021-08-30 00:00:00,153
MCCAIN FOODS,2021-08-30 00:00:00,17
MERCADONA,2021-08-30 00:00:00,0
MILLER/COORS,2021-08-30 00:00:00,1
MONDELEZ,2021-08-30 00:00:00,82
MONDI PACKAGING,2021-08-30 00:00:00,0
NATIONAL PKG CORPORATION LTD,2021-08-30 00:00:00,0
NESTLE,2021-08-30 00:00:00,10
Nordvalls Etikett AB,2021-08-30 00:00:00,0
OBEIKAN FLEXIBLE PACKAGING,2021-08-30 00:00:00,0
ORKLA,2021-08-30 00:00:00,27
Parsley Box,2021-08-30 00:00:00,0
PEPSICO,2021-08-30 00:00:00,0
PHILIPS,2021-08-30 00:00:00,31
PILGRIMS PRIDE CORP,2021-08-30 00:00:00,0
POKON NATURADO B.V.,2021-08-30 00:00:00,0
PROCTER & GAMBLE,2021-08-30 00:00:00,254
RECKITT BENCKISER IN,2021-08-30 00:00:00,70
RÉMY COINTREAU,2021-08-30 00:00:00,0
ROBERTS MART & CO LTD,2021-08-30 00:00:00,0
ROYAL CANIN,2021-08-30 00:00:00,0
SAICA PACK,2021-08-30 00:00:00,19
SCA HEALTHCARE,2021-08-30 00:00:00,1
SENOBLE,2021-08-30 00:00:00,0
SIGNIFY,2021-08-30 00:00:00,168
SIVA PLASTICS,2021-08-30 00:00:00,0
SKYMARK SCUNTHORPE,2021-08-30 00:00:00,0
SMURFIT,2021-08-30 00:00:00,6
ST. JOHN PACKAGING UK LTD.,2021-08-30 00:00:00,1
STARBUCKS COFFEE CO,2021-08-30 00:00:00,9
STEMPHER BV,2021-08-30 00:00:00,0
STI CORRUGATED GMBH,2021-08-30 00:00:00,0
SWANSEA UNIVERSITY,2021-08-30 00:00:00,0
SYNPAC LIMITED,2021-08-30 00:00:00,0
TAKEDA EU,2021-08-30 00:00:00,32
TAKEDA PHARMACEUTICALS USA INC,2021-08-30 00:00:00,0
TETRA PAK,2021-08-30 00:00:00,83
THE WELSH SAUSAGE CO,2021-08-30 00:00:00,0
TRANSCONTINENTAL INC.,2021-08-30 00:00:00,0
ULTIMATE PACKAGING LTD,2021-08-30 00:00:00,0
UNILEVER,2021-08-30 00:00:00,95
VENTURE LIFE HEALTHCARE LTD,2021-08-30 00:00:00,0
WAITROSE LIMITED,2021-08-30 00:00:00,33
WELL,2021-08-30 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2021-08-30 00:00:00,56
2 SISTERS FOOD GROUP,2021-08-23 00:00:00,0
3M,2021-08-23 00:00:00,37
AIMIA FOODS LTD,2021-08-23 00:00:00,0
ALLIED BAKERIES,2021-08-23 00:00:00,11
AMCOR,2021-08-23 00:00:00,113
AMERICAN FUJI SEAL,2021-08-23 00:00:00,0
AR Packaging Berlin GmbH,2021-08-23 00:00:00,0
ARROW FILM CONVERTORS LTD,2021-08-23 00:00:00,0
ASTRA ZENECA,2021-08-23 00:00:00,80
ATTINDAS,2021-08-23 00:00:00,0
BAK AMBALAJ TR,2021-08-23 00:00:00,0
BEDFORD GRAPHICS,2021-08-23 00:00:00,0
BEIERSDORF INCORPORATED,2021-08-23 00:00:00,0
BEMIS ELSHAM LTD,2021-08-23 00:00:00,1
BISCHOF & KLEIN,2021-08-23 00:00:00,0
Bonsai Ventures Hong Kong Limited,2021-08-23 00:00:00,0
BORAN MOPACK,2021-08-23 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2021-08-23 00:00:00,0
BRASSERIES KRONENBOURG,2021-08-23 00:00:00,0
BRAYFORD PLASTICS LTD,2021-08-23 00:00:00,1
BRITISH POLYTHENE IND PLC,2021-08-23 00:00:00,2
CARAMBAR & CO SAS,2021-08-23 00:00:00,13
COCA COLA,2021-08-23 00:00:00,48
CRP PRINT & PACKAGING LTD,2021-08-23 00:00:00,0
D&M PACKAGING,2021-08-23 00:00:00,0
DANONE,2021-08-23 00:00:00,0
DELLO DETTMER VERPACKUNGEN,2021-08-23 00:00:00,0
DGPack S.R.O.,2021-08-23 00:00:00,0
DS SMITH,2021-08-23 00:00:00,0
ELIF GLOBAL SAE,2021-08-23 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2021-08-23 00:00:00,1
EMERGENT,2021-08-23 00:00:00,0
EMSUR SAYMOPACK,2021-08-23 00:00:00,0
EUROFLEX,2021-08-23 00:00:00,0
EUROSTAMPA,2021-08-23 00:00:00,0
EVERGREEN,2021-08-23 00:00:00,50
EVERRIS LIMITED,2021-08-23 00:00:00,2
EYEVANCE PHARMACEUTICALS,2021-08-23 00:00:00,0
FLEXOPLAST,2021-08-23 00:00:00,0
FOUR04 PACKAGING LTD,2021-08-23 00:00:00,0
FOX`S BISCUITS,2021-08-23 00:00:00,0
FRIGEMO,2021-08-23 00:00:00,0
Froneri,2021-08-23 00:00:00,0
GRAPHIC PACKAGING,2021-08-23 00:00:00,0
GREEN ISLE FOODS,2021-08-23 00:00:00,0
HALEON,2021-08-23 00:00:00,127
HEWLETT PACKARD,2021-08-23 00:00:00,25
HOVIS LTD,2021-08-23 00:00:00,3
HUHTAMAKI,2021-08-23 00:00:00,0
INTERFLEX GROUP INC,2021-08-23 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2021-08-23 00:00:00,0
JDE,2021-08-23 00:00:00,41
KELLOGG COMPANY,2021-08-23 00:00:00,29
KERRY INC,2021-08-23 00:00:00,17
KIBAR GROUP,2021-08-23 00:00:00,0
KOMPASS PAKISTAN (PVT.) LTD,2021-08-23 00:00:00,0
LACTALIS,2021-08-23 00:00:00,0
LOREAL,2021-08-23 00:00:00,0
LVMH,2021-08-23 00:00:00,0
MACKLE PET FOODS,2021-08-23 00:00:00,1
"MARS, INC.",2021-08-23 00:00:00,147
MCCAIN FOODS,2021-08-23 00:00:00,25
MERCADONA,2021-08-23 00:00:00,0
MILLER/COORS,2021-08-23 00:00:00,1
MONDELEZ,2021-08-23 00:00:00,89
MONDI PACKAGING,2021-08-23 00:00:00,0
NATIONAL PKG CORPORATION LTD,2021-08-23 00:00:00,1
NESTLE,2021-08-23 00:00:00,2
Nordvalls Etikett AB,2021-08-23 00:00:00,0
OBEIKAN FLEXIBLE PACKAGING,2021-08-23 00:00:00,0
ORKLA,2021-08-23 00:00:00,39
Parsley Box,2021-08-23 00:00:00,13
PEPSICO,2021-08-23 00:00:00,5
PHILIPS,2021-08-23 00:00:00,67
PILGRIMS PRIDE CORP,2021-08-23 00:00:00,0
POKON NATURADO B.V.,2021-08-23 00:00:00,0
PROCTER & GAMBLE,2021-08-23 00:00:00,283
RECKITT BENCKISER IN,2021-08-23 00:00:00,37
RÉMY COINTREAU,2021-08-23 00:00:00,0
ROBERTS MART & CO LTD,2021-08-23 00:00:00,0
ROYAL CANIN,2021-08-23 00:00:00,0
SAICA PACK,2021-08-23 00:00:00,37
SCA HEALTHCARE,2021-08-23 00:00:00,6
SENOBLE,2021-08-23 00:00:00,0
SIGNIFY,2021-08-23 00:00:00,79
SIVA PLASTICS,2021-08-23 00:00:00,0
SKYMARK SCUNTHORPE,2021-08-23 00:00:00,0
SMURFIT,2021-08-23 00:00:00,0
ST. JOHN PACKAGING UK LTD.,2021-08-23 00:00:00,7
STARBUCKS COFFEE CO,2021-08-23 00:00:00,5
STEMPHER BV,2021-08-23 00:00:00,0
STI CORRUGATED GMBH,2021-08-23 00:00:00,0
SWANSEA UNIVERSITY,2021-08-23 00:00:00,0
SYNPAC LIMITED,2021-08-23 00:00:00,0
TAKEDA EU,2021-08-23 00:00:00,44
TAKEDA PHARMACEUTICALS USA INC,2021-08-23 00:00:00,1
TETRA PAK,2021-08-23 00:00:00,95
THE WELSH SAUSAGE CO,2021-08-23 00:00:00,0
TRANSCONTINENTAL INC.,2021-08-23 00:00:00,0
ULTIMATE PACKAGING LTD,2021-08-23 00:00:00,0
UNILEVER,2021-08-23 00:00:00,80
VENTURE LIFE HEALTHCARE LTD,2021-08-23 00:00:00,0
WAITROSE LIMITED,2021-08-23 00:00:00,41
WELL,2021-08-23 00:00:00,0
WM MORRISON SUPERMARKETS PLC,2021-08-23 00:00:00,194
2 SISTERS FOOD GROUP,2021-08-16 00:00:00,2
3M,2021-08-16 00:00:00,7
AIMIA FOODS LTD,2021-08-16 00:00:00,1
ALLIED BAKERIES,2021-08-16 00:00:00,1
AMCOR,2021-08-16 00:00:00,85
AMERICAN FUJI SEAL,2021-08-16 00:00:00,0
AR Packaging Berlin GmbH,2021-08-16 00:00:00,0
ARROW FILM CONVERTORS LTD,2021-08-16 00:00:00,0
ASTRA ZENECA,2021-08-16 00:00:00,55
ATTINDAS,2021-08-16 00:00:00,2
BAK AMBALAJ TR,2021-08-16 00:00:00,0
BEDFORD GRAPHICS,2021-08-16 00:00:00,0
BEIERSDORF INCORPORATED,2021-08-16 00:00:00,0
BEMIS ELSHAM LTD,2021-08-16 00:00:00,0
BISCHOF & KLEIN,2021-08-16 00:00:00,0
Bonsai Ventures Hong Kong Limited,2021-08-16 00:00:00,1
BORAN MOPACK,2021-08-16 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2021-08-16 00:00:00,0
BRASSERIES KRONENBOURG,2021-08-16 00:00:00,0
BRAYFORD PLASTICS LTD,2021-08-16 00:00:00,2
BRITISH POLYTHENE IND PLC,2021-08-16 00:00:00,19
CARAMBAR & CO SAS,2021-08-16 00:00:00,6
COCA COLA,2021-08-16 00:00:00,80
CRP PRINT & PACKAGING LTD,2021-08-16 00:00:00,0
D&M PACKAGING,2021-08-16 00:00:00,0
DANONE,2021-08-16 00:00:00,0
DELLO DETTMER VERPACKUNGEN,2021-08-16 00:00:00,0
DGPack S.R.O.,2021-08-16 00:00:00,0
DS SMITH,2021-08-16 00:00:00,0
ELIF GLOBAL SAE,2021-08-16 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2021-08-16 00:00:00,0
EMERGENT,2021-08-16 00:00:00,0
EMSUR SAYMOPACK,2021-08-16 00:00:00,0
EUROFLEX,2021-08-16 00:00:00,0
EUROSTAMPA,2021-08-16 00:00:00,0
EVERGREEN,2021-08-16 00:00:00,42
EVERRIS LIMITED,2021-08-16 00:00:00,0
EYEVANCE PHARMACEUTICALS,2021-08-16 00:00:00,0
FLEXOPLAST,2021-08-16 00:00:00,0
FOUR04 PACKAGING LTD,2021-08-16 00:00:00,0
FOX`S BISCUITS,2021-08-16 00:00:00,0
FRIGEMO,2021-08-16 00:00:00,0
Froneri,2021-08-16 00:00:00,0
GRAPHIC PACKAGING,2021-08-16 00:00:00,0
GREEN ISLE FOODS,2021-08-16 00:00:00,0
HALEON,2021-08-16 00:00:00,131
HEWLETT PACKARD,2021-08-16 00:00:00,9
HOVIS LTD,2021-08-16 00:00:00,6
HUHTAMAKI,2021-08-16 00:00:00,0
INTERFLEX GROUP INC,2021-08-16 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2021-08-16 00:00:00,2
JDE,2021-08-16 00:00:00,80
KELLOGG COMPANY,2021-08-16 00:00:00,54
KERRY INC,2021-08-16 00:00:00,22
KIBAR GROUP,2021-08-16 00:00:00,0
KOMPASS PAKISTAN (PVT.) LTD,2021-08-16 00:00:00,0
LACTALIS,2021-08-16 00:00:00,0
LOREAL,2021-08-16 00:00:00,0
LVMH,2021-08-16 00:00:00,0
MACKLE PET FOODS,2021-08-16 00:00:00,0
"MARS, INC.",2021-08-16 00:00:00,249
MCCAIN FOODS,2021-08-16 00:00:00,46
MERCADONA,2021-08-16 00:00:00,2
MILLER/COORS,2021-08-16 00:00:00,1
MONDELEZ,2021-08-16 00:00:00,105
MONDI PACKAGING,2021-08-16 00:00:00,0
NATIONAL PKG CORPORATION LTD,2021-08-16 00:00:00,0
NESTLE,2021-08-16 00:00:00,5
Nordvalls Etikett AB,2021-08-16 00:00:00,0
OBEIKAN FLEXIBLE PACKAGING,2021-08-16 00:00:00,0
ORKLA,2021-08-16 00:00:00,43
Parsley Box,2021-08-16 00:00:00,3
PEPSICO,2021-08-16 00:00:00,0
PHILIPS,2021-08-16 00:00:00,58
PILGRIMS PRIDE CORP,2021-08-16 00:00:00,0
POKON NATURADO B.V.,2021-08-16 00:00:00,0
